
16-May-17,2295.33
15-May-17,2290.65
12-May-17,2286.02
11-May-17,2296.37
10-May-17,2270.12
8-May-17,2292.76
4-May-17,2241.24
2-May-17,2219.67
28-Apr-17,2205.44
27-Apr-17,2209.46
26-Apr-17,2207.84
25-Apr-17,2196.85
24-Apr-17,2173.74
21-Apr-17,2165.04
20-Apr-17,2149.15
19-Apr-17,2138.40
18-Apr-17,2148.46
17-Apr-17,2145.76
14-Apr-17,2134.88
13-Apr-17,2148.61
12-Apr-17,2128.91
11-Apr-17,2123.85
10-Apr-17,2133.32
7-Apr-17,2151.73
6-Apr-17,2152.75
5-Apr-17,2160.85
4-Apr-17,2161.10
3-Apr-17,2167.51
31-Mar-17,2160.23
30-Mar-17,2164.64
29-Mar-17,2166.98
28-Mar-17,2163.31
27-Mar-17,2155.66
24-Mar-17,2168.95
23-Mar-17,2172.72
22-Mar-17,2168.30
21-Mar-17,2178.38
20-Mar-17,2157.01
17-Mar-17,2164.58
16-Mar-17,2150.08
15-Mar-17,2133.00
14-Mar-17,2133.78
13-Mar-17,2117.59
10-Mar-17,2097.35
9-Mar-17,2091.06
8-Mar-17,2095.41
7-Mar-17,2094.05
6-Mar-17,2081.36
3-Mar-17,2078.75
2-Mar-17,2102.65
28-Feb-17,2091.64
27-Feb-17,2085.52
24-Feb-17,2094.12
23-Feb-17,2107.63
22-Feb-17,2106.61
21-Feb-17,2102.93
20-Feb-17,2084.39
17-Feb-17,2080.58
16-Feb-17,2081.84
15-Feb-17,2083.86
14-Feb-17,2074.57
13-Feb-17,2078.65
10-Feb-17,2075.08
9-Feb-17,2065.88
8-Feb-17,2065.08
7-Feb-17,2075.21
6-Feb-17,2077.66
3-Feb-17,2073.16
2-Feb-17,2071.01
1-Feb-17,2080.48
31-Jan-17,2067.57
26-Jan-17,2083.59
25-Jan-17,2066.94
24-Jan-17,2065.76
23-Jan-17,2065.99
20-Jan-17,2065.61
19-Jan-17,2072.79
18-Jan-17,2070.54
17-Jan-17,2071.87
16-Jan-17,2064.17
13-Jan-17,2076.79
12-Jan-17,2087.14
11-Jan-17,2075.17
10-Jan-17,2045.12
9-Jan-17,2048.78
6-Jan-17,2049.12
5-Jan-17,2041.95
4-Jan-17,2045.64
3-Jan-17,2043.97
2-Jan-17,2026.16
29-Dec-16,2026.46
28-Dec-16,2024.49
27-Dec-16,2042.17
26-Dec-16,2037.75
23-Dec-16,2035.90
22-Dec-16,2035.73
21-Dec-16,2037.96
20-Dec-16,2041.94
19-Dec-16,2038.39
16-Dec-16,2042.24
15-Dec-16,2036.65
14-Dec-16,2036.87
13-Dec-16,2035.98
12-Dec-16,2027.24
9-Dec-16,2024.69
8-Dec-16,2031.07
7-Dec-16,1991.89
6-Dec-16,1989.86
5-Dec-16,1963.36
2-Dec-16,1970.61
1-Dec-16,1983.75
