
13-Jul-17,2528000.00
12-Jul-17,2494000.00
11-Jul-17,2450000.00
10-Jul-17,2433000.00
7-Jul-17,2393000.00
6-Jul-17,2403000.00
5-Jul-17,2379000.00
4-Jul-17,2350000.00
3-Jul-17,2361000.00
30-Jun-17,2377000.00
29-Jun-17,2397000.00
28-Jun-17,2385000.00
27-Jun-17,2415000.00
26-Jun-17,2414000.00
23-Jun-17,2381000.00
22-Jun-17,2398000.00
21-Jun-17,2374000.00
20-Jun-17,2407000.00
19-Jun-17,2328000.00
16-Jun-17,2279000.00
15-Jun-17,2284000.00
14-Jun-17,2268000.00
13-Jun-17,2270000.00
12-Jun-17,2269000.00
9-Jun-17,2305000.00
8-Jun-17,2258000.00
7-Jun-17,2265000.00
5-Jun-17,2297000.00
2-Jun-17,2298000.00
1-Jun-17,2234000.00
31-May-17,2235000.00
30-May-17,2232000.00
29-May-17,2281000.00
26-May-17,2304000.00
25-May-17,2284000.00
24-May-17,2244000.00
23-May-17,2246000.00
22-May-17,2255000.00
19-May-17,2236000.00
18-May-17,2297000.00
17-May-17,2317000.00
16-May-17,2319000.00
15-May-17,2305000.00
12-May-17,2291000.00
11-May-17,2275000.00
10-May-17,2280000.00
8-May-17,2351000.00
4-May-17,2276000.00
2-May-17,2245000.00
28-Apr-17,2231000.00
27-Apr-17,2192000.00
26-Apr-17,2140000.00
25-Apr-17,2135000.00
24-Apr-17,2062000.00
21-Apr-17,2038000.00
20-Apr-17,2014000.00
19-Apr-17,2045000.00
18-Apr-17,2075000.00
17-Apr-17,2078000.00
14-Apr-17,2101000.00
13-Apr-17,2121000.00
12-Apr-17,2095000.00
11-Apr-17,2080000.00
10-Apr-17,2097000.00
7-Apr-17,2080000.00
6-Apr-17,2092000.00
5-Apr-17,2107000.00
4-Apr-17,2104000.00
3-Apr-17,2072000.00
31-Mar-17,2060000.00
30-Mar-17,2099000.00
29-Mar-17,2089000.00
28-Mar-17,2074000.00
27-Mar-17,2060000.00
24-Mar-17,2075000.00
23-Mar-17,2090000.00
22-Mar-17,2123000.00
21-Mar-17,2128000.00
20-Mar-17,2095000.00
17-Mar-17,2120000.00
16-Mar-17,2092000.00
15-Mar-17,2070000.00
14-Mar-17,2068000.00
13-Mar-17,2030000.00
10-Mar-17,2009000.00
9-Mar-17,2010000.00
8-Mar-17,2010000.00
7-Mar-17,2010000.00
6-Mar-17,2004000.00
3-Mar-17,1981000.00
2-Mar-17,1986000.00
28-Feb-17,1922000.00
27-Feb-17,1903000.00
24-Feb-17,1911000.00
23-Feb-17,1959000.00
22-Feb-17,1965000.00
21-Feb-17,1947000.00
20-Feb-17,1933000.00
17-Feb-17,1893000.00
16-Feb-17,1901000.00
15-Feb-17,1886000.00
14-Feb-17,1879000.00
13-Feb-17,1898000.00
10-Feb-17,1918000.00
9-Feb-17,1920000.00
8-Feb-17,1920000.00
7-Feb-17,1941000.00
6-Feb-17,1978000.00
3-Feb-17,1973000.00
2-Feb-17,1968000.00
1-Feb-17,1956000.00
31-Jan-17,1973000.00
26-Jan-17,1995000.00
25-Jan-17,1970000.00
24-Jan-17,1908000.00
23-Jan-17,1903000.00
20-Jan-17,1860000.00
19-Jan-17,1874000.00
18-Jan-17,1847000.00
17-Jan-17,1848000.00
16-Jan-17,1833000.00
13-Jan-17,1873000.00
12-Jan-17,1940000.00
11-Jan-17,1914000.00
10-Jan-17,1862000.00
9-Jan-17,1861000.00
6-Jan-17,1810000.00
5-Jan-17,1778000.00
4-Jan-17,1808000.00
3-Jan-17,1824000.00
2-Jan-17,1805000.00
29-Dec-16,1802000.00
28-Dec-16,1788000.00
27-Dec-16,1799000.00
26-Dec-16,1798000.00
23-Dec-16,1782000.00
22-Dec-16,1809000.00
21-Dec-16,1805000.00
20-Dec-16,1812000.00
19-Dec-16,1795000.00
16-Dec-16,1793000.00
15-Dec-16,1759000.00
14-Dec-16,1777000.00
13-Dec-16,1766000.00
12-Dec-16,1752000.00
